Date,Open,High,Low,Close,Volume,DMA20,DMA50,DMA200,RSI,MACD,MACD_Signal,MACD_Hist,Vol_Avg20,RSI_Oversold,RSI_Overbought,RSI_Bull_Cross,RSI_Bear_Cross,MACD_Bull_Cross,MACD_Bear_Cross,Above_DMA50,Golden_Cross,Death_Cross
2024-07-01,1219.1970815187806,1235.6676252120396,1198.3005767380107,1214.7711204312698,6584493,,,,50.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False
2024-07-02,1201.2826477930928,1215.5614233371468,1196.2298350412404,1210.5086105852945,8656328,,,,50.0,-0.3400292754624843,-0.06800585509249686,-0.27202342036998745,,False,False,False,False,False,False,False,False,False
2024-07-03,1216.7032675028063,1217.8922523478043,1213.9114436640673,1215.1004285090653,8756118,,,,50.0,-0.2362601352481306,-0.10165671112362362,-0.134603424124507,,False,False,False,False,False,False,False,False,False
2024-07-04,1222.9422216956248,1238.4803956996718,1207.5223247555796,1223.0604987596266,6436498,,,,50.0,0.4827242553949418,0.01521948218008945,0.46750477321485234,,False,False,False,False,True,False,False,False,False
2024-07-05,1228.4729765849843,1238.4657421495604,1216.5922944348201,1226.5850599993962,11933853,,,,50.0,1.321691563425702,0.276513898429212,1.0451776649964901,8473458.0,False,False,False,False,False,False,False,False,False
2024-07-08,1219.33938541312,1224.3491435298072,1213.2099672071288,1218.219725323816,11314304,1218.040907268078,,,50.0,1.2966199752163448,0.4805351137866386,0.8160848614297062,8946932.333333334,False,False,False,False,False,False,False,False,False
2024-07-09,1220.462436469664,1225.3001663860132,1219.0779086859304,1223.9156386022796,8966888,1218.8801546015354,,,50.0,1.7165755454113878,0.7277432001115884,0.9888323452997994,8949783.142857144,False,False,False,False,False,False,False,False,False
2024-07-10,1232.755299394694,1233.434985281977,1228.900418429779,1229.580104317062,14578243,1220.2176483159762,,,50.0,2.477904661183402,1.077775492325951,1.4001291688574509,9653340.625,False,False,False,False,False,False,False,False,False
2024-07-11,1233.4344166039025,1257.3126385469964,1212.5974611288627,1236.4756830719566,2545401,1222.0240966221963,,,50.0,3.5962240153990024,1.5814651969405613,2.014758818458441,8863569.555555556,False,False,False,False,False,False,False,False,False
2024-07-12,1221.3423530428004,1234.520158124774,1218.1710619489959,1231.3488670309696,5624680,1222.9565736630736,,,50.0,4.022440759558549,2.069660309464159,1.95278045009439,8539680.6,False,False,False,False,False,False,False,False,False
2024-07-15,1234.3695087568851,1236.5368899023629,1224.1706795186174,1226.338060664095,5618708,1223.2639815722575,,,50.0,3.9108090311628985,2.437890053803907,1.4729189773589915,8274137.636363637,False,False,False,False,False,False,False,False,False
2024-07-16,1222.1793004825915,1238.2610719921486,1205.054285907064,1221.136057416621,11554623,1223.0866545592878,,,50.0,3.3638060329783457,2.6230732496387947,0.740732783339551,8547511.416666666,False,False,False,False,False,False,False,False,False
2024-07-17,1225.2786252663266,1234.9407418191597,1219.3741013682213,1229.0362179210545,6099698,1223.5443132794235,,,50.0,3.527120692498329,2.8038827382107017,0.7232379542876273,8359218.076923077,False,False,False,False,False,False,False,False,False
2024-07-18,1207.9985464349077,1225.1338729439299,1195.937937868662,1213.0732643776842,4229202,1222.7963812150138,,,50.0,2.341480662252252,2.711402323019012,-0.36992166076676014,8064216.928571428,False,False,False,False,False,True,False,False,False
2024-07-19,1213.6305579559585,1225.2179702779915,1203.849838083176,1215.4372504052092,5854818,1222.30577249436,,,33.78639232134071,1.5744569522921665,2.484013248873643,-0.9095562965814765,7916923.666666667,False,False,False,False,False,False,False,False,False
2024-07-22,1207.2696635981051,1209.1292539415388,1192.6846954666005,1194.5442858100341,3514684,1220.5706795765896,1220.5706795765896,,26.407535352503444,-0.7111053175456163,1.8449895355897914,-2.5560948531354075,7641783.6875,True,False,False,False,False,False,False,False,False
2024-07-23,1188.6861303128921,1189.4509763718238,1181.976881329444,1182.7417273883757,6496988,1218.34544709493,1218.34544709493,,23.310415197942746,-3.4351988752139277,0.7889518534290477,-4.224150728642975,7574442.764705882,True,False,False,False,False,False,False,False,False
2024-07-24,1174.9713692567145,1191.4940497994721,1161.7683283657923,1178.2910089085499,7357536,1216.12020052902,1216.12020052902,,22.25064561435893,-5.8853557136558265,-0.5459096599879271,-5.339446053667899,7562392.388888889,True,False,False,False,False,False,False,False,False
2024-07-25,1249.9865324505674,1256.0504164137726,1247.8935090026234,1253.9573929658286,11646424,1218.1116317099047,1218.1116317099047,,57.56907934334275,-1.7018598564282001,-0.7770996992759818,-0.9247601571522184,7777341.421052632,False,False,True,False,False,False,True,False,False
2024-07-26,1288.752809808653,1291.6205410575149,1286.479450958458,1289.34718220732,10112678,1221.6734092347756,1221.6734092347756,,65.46975129832069,4.418319342788436,0.26198410913690184,4.156335233651534,7894108.25,False,False,False,False,True,False,True,False,False
2024-07-29,1229.0061178018475,1234.2330384015243,1228.5594243187868,1233.7863449184636,4308299,1222.6241704591353,1222.2502156959035,,49.793843137625366,4.730776773915068,1.1557426420925352,3.5750341318225325,7780298.55,False,False,False,False,False,False,True,False,False
2024-07-30,1259.2728683045793,1270.0119108838185,1254.6811676880573,1265.4202102672964,11765922,1225.3697504432353,1224.2124881764214,,56.22109188363821,7.445166848648796,2.4136274834037876,5.031539365245008,7935778.25,False,False,False,False,False,False,True,False,False
2024-07-31,1249.0453731741936,1253.123647497353,1244.9656336919807,1249.04390801514,805430,1227.0669244185387,1225.2921151259306,,52.475882140089084,8.180608843226537,3.5670237553683375,4.613585087858199,7538243.85,False,False,False,False,False,False,True,False,False
2024-08-01,1270.060004337403,1293.949972198496,1241.0804718788731,1264.9704397399662,10408260,1229.162421467556,1226.9453786515157,,55.57537532015104,9.934076083770833,4.840434221048836,5.093641862721997,7736831.95,False,False,False,False,False,False,True,False,False
2024-08-02,1264.2296564930011,1270.1621924667961,1257.0403187768477,1262.9728547506427,9741081,1230.9818112051184,1228.3864776954806,,55.09006597795188,11.035314850476198,6.079410346934309,4.9559045035418885,7627193.35,False,False,False,False,False,False,True,False,False
2024-08-05,1271.228608240689,1276.8987093822811,1271.1606812644015,1276.8307824059937,8675881,1233.912364059227,1230.2497201843466,,57.84054860078562,12.877825892618603,7.439093456071168,5.4387324365474345,7495272.2,False,False,False,False,False,False,True,False,False
2024-08-06,1289.9245344466894,1294.7882258757215,1284.8920454290267,1289.7557368580588,7502041,1237.2043689720163,1232.4536467278174,,60.283701618054764,15.205683321896231,8.992411429236181,6.21327189266005,7422029.85,False,False,False,False,False,False,True,False,False
2024-08-07,1284.5949499339122,1294.5824525871776,1277.6504247540947,1287.6379274073602,6526464,1240.107260126531,1234.424513894944,,59.67349107451229,16.68727704025582,10.53138455144011,6.155892488815711,7019440.9,False,False,False,False,False,False,True,False,False
2024-08-08,1291.7829984740779,1310.9969815985878,1287.3558448715899,1306.5698279960998,10156046,1243.611967372738,1236.912283346708,,63.25427888951898,19.168138524223195,12.258735345996728,6.9094031782264675,7399973.15,False,False,False,False,False,False,True,False,False
