Date,Open,High,Low,Close,Volume,DMA20,DMA50,DMA200,RSI,MACD,MACD_Signal,MACD_Hist,Vol_Avg20,RSI_Oversold,RSI_Overbought,RSI_Bull_Cross,RSI_Bear_Cross,MACD_Bull_Cross,MACD_Bear_Cross,Above_DMA50,Golden_Cross,Death_Cross
2024-07-01,1488.0159681688563,1495.3418293044958,1486.831223935844,1494.1570850714836,11270620,,,,50.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False
2024-07-02,1511.2170352157686,1517.2987714714968,1510.1279686851549,1516.209704940883,21638175,,,,50.0,1.7591833514052269,0.35183667028104537,1.4073466811241815,,False,False,False,False,False,False,False,False,False
2024-07-03,1537.926280816386,1542.6111550585322,1525.46692067481,1530.151794916956,20088630,,,,50.0,4.229602746165256,1.1273898854578874,3.1022128607073682,,False,False,False,False,False,False,False,False,False
2024-07-04,1521.9458658701026,1521.9677150855805,1520.9201001182516,1520.9419493337296,11203710,,,,50.0,5.382227379339156,1.9783573842341413,3.4038699951050146,,False,False,False,False,False,False,False,False,False
2024-07-05,1544.3091112156485,1556.5041611243453,1538.9499659566552,1551.145015865352,21799312,,,,50.0,8.633306375039865,3.3093471823952862,5.323959192644579,17200089.4,False,False,False,False,False,False,False,False,False
2024-07-08,1536.5645121039363,1540.0621226929484,1536.1146316238035,1539.6122422128155,1177949,1525.36963205687,,,50.0,10.16206944069927,4.679891634056084,5.482177806643186,14529732.666666666,False,False,False,False,False,False,False,False,False
2024-07-09,1535.2189710522712,1537.0837289574033,1533.5114095080194,1535.3761674131515,17303887,1526.7991371077674,,,50.0,10.90609072532311,5.92513145230949,4.980959273013621,14926040.42857143,False,False,False,False,False,False,False,False,False
2024-07-10,1539.5601812157586,1543.2186530305178,1522.500130869872,1526.1586026846312,8010522,1526.7190703048752,,,50.0,10.62942314119664,6.865989790086919,3.76343335110972,14061600.625,False,False,False,False,False,False,False,False,False
2024-07-11,1522.2098887948225,1530.4030147802412,1515.0441274060122,1523.2372533914308,19795967,1526.3322017589371,,,50.0,10.058485652851687,7.504488962639873,2.5539966902118136,14698752.444444444,False,False,False,False,False,False,False,False,False
2024-07-12,1553.0517811860295,1568.9710808983205,1548.2400545838445,1564.1593542961355,29667606,1530.1149170126569,,,50.0,12.760984437539491,8.555788057619797,4.205196379919695,16195637.8,False,False,False,False,False,False,False,False,False
2024-07-15,1537.689664335449,1540.8041306011864,1527.0776274115283,1530.1920936772658,11726172,1530.121933073076,,,50.0,12.023263442413054,9.249283134578448,2.7739803078346057,15789322.727272727,False,False,False,False,False,False,False,False,False
2024-07-16,1554.2362233079884,1560.8004834077656,1546.5523398590346,1553.1165999588118,26549445,1532.038155313554,,,50.0,13.136995204389905,10.02682554854074,3.1101696558491643,16685999.583333334,False,False,False,False,False,False,False,False,False
2024-07-17,1528.1687121588263,1531.17527767253,1515.0170923769701,1518.0236578906738,23925325,1530.9601170502553,,,50.0,11.060430748031422,10.233546588438877,0.8268841595925451,17242870.769230768,False,False,False,False,False,False,False,False,False
2024-07-18,1501.0338726308987,1509.3085706907189,1499.9229514074425,1508.1976494672626,9808629,1529.3342265086133,,,50.0,8.523606861005419,9.891558642952186,-1.3679517819467666,16711853.5,False,False,False,False,False,True,False,False,False
2024-07-19,1497.6659565987225,1509.7121665796492,1486.4782043132227,1498.5244142941494,16601506,1527.2802390276488,,,66.25136837945234,5.6672775697704765,9.046702428315845,-3.3794248585453683,16704497.0,False,False,False,False,False,False,False,False,False
